Client ID,Client Code,Client Name,Owner Name,State,City,Address,Email,Phone,Pin Code,latitude,longitude
21991,BKS03360,Saraswati Pustak Bhandar,0,Bihar,Patna,D N Market In Building of Bank Of India Jagdeo Path Patna 800014,,0,0,,
23010,BKS03368,Gyan Ganga Ltd.,0,Bihar,Patna,Gyan Ganga Trade Centre Chaman Chack Opposite Bhadurpur Police Station Patna 80027,,0,,,
21993,BKS03362,Aman Boiks,0,Bihar,Patna,Dhanuki More Near Panchsheel High School Kumhrar Patna 800026,,0,0,,
21987,BKS03357,Dayanand Kumar,0,Bihar,Patna,Dhanuki More Kumhrar Patna 800026,,0,,,
15142,BKS02868,SHAYAM PUSTAK BHANDAR,MR. SANJAY KUMAR,Bihar,Patna,"BAILEY ROAD , PATNA",,9334023585,800014,,
16210,BKS02930,Verma Press P&D,Mr Verma,Bihar,Patna,Anugrah seva Sadan lane khazanchi road,,0,0,,
21968,BKS03339,Yuvraj Book Centre,0,Bihar,Phulwari Sharif,Rastriya Ganj Near Railway Crossing Phulwarisharif,,0,0,,
24324,BKS03672,New Book Point,0,Bihar,Samastipur,samstipur main road,,0,,,
19681,BKS03176,Durga enterprise,0,Bihar,Bettiah,ladduram ka gola,,0,0,,
17265,BKS02985,Manchanda mixedbag SCO2 sec 19,0,Chandigarh,Chandigarh,SCO 2 sec 19,,,,,
1086,BKS01075,GAURAV BOOK SHOP,Mr Gaurav,Chandigarh,Chandigarh,SEC 11,,,160036,,
1080,BKS01072,S C PAUL,sidharth paul,Chandigarh,Chandigarh,"3167, SECTOR 46C",,9872223453,160047,,
14422,BKS02147,VIVEK BOOK DEPOT,MR VIVEK TUTEJA,Chhattisgarh,Bilaspur,"GOVT.SCHOOL COMPLEX, DAYALBAGH",,7752412899,495001,,
14417,BKS02142,RAMESH BOOK DEPOT,MR RAMESH AGGARWAL,Chhattisgarh,Bilaspur,"HIGH COURT ROAD, NEAR SHIV TALKIES COMPLEX",,7752236191,495001,,
14418,BKS02143,RAJ BOOK CEMTRE,MR RAJ CHABRA,Chhattisgarh,Bilaspur,"BUDWARI BAZAR,",,775235088,495001,,
14420,BKS02145,SHAILESH BOOK DEPOT,,Chhattisgarh,Bilaspur,"MADHYA NAGARI CHOWK, MASANGANJ",,,495001,,
14406,BKS02131,ADARSH PUSTAKALAYA,MR MANISH GUPTA,Chhattisgarh,Bilaspur,"TARABHAR , NAKA",,,495001,,
14408,BKS02133,ARURNA STATIONARY,,Chhattisgarh,Bilaspur,"NEW SARKANDA, SEEPAT ROAD",,,495001,,
14410,BKS02135,BALAJI PUSTAKALAYA,MR MANISH GUPTA,Chhattisgarh,Bilaspur,"TARABHAR , NAKA CHOWK",,7752220110,495001,,
14413,BKS02138,GOVIND PUSTAK BHANDAR,,Chhattisgarh,Bilaspur,"MAIN GATE, BUDWARI BAZAR",,,495001,,
14415,BKS02140,MAHAMAYA BOOK CENTRE,,Chhattisgarh,Bilaspur,"NTPC, UJJAWAL NAGAR SEEPAT",,,,,
14416,BKS02141,PUSTAK BHAWAN,MR RAJKUMAR AGGARWAL,Chhattisgarh,Bilaspur,OPP. LAXMI TALKIES,,7752413597,495001,,
14414,BKS02139,LAKSHMI BOOK DEPOT,,Chhattisgarh,Bilaspur,BHARTIYA NAGAR CHOWK,,7752426605,495001,,
14411,BKS02136,BHARATI PUSTAK SADAN,,Chhattisgarh,Bilaspur,"A-3, KASHI COMPLEX, OPP. ROTARY BHAWAN NEAR C.M.D COLLEGE",,7752513860,495001,,
14412,BKS02137,ELLORA BOOK DEPOT,MR ANOL CHAUHAN,Chhattisgarh,Bilaspur,"NEAR GANGA SHREE TALKIES, HIGH COURT ROAD",,775264184,495001,,
14409,BKS02134,ARORA BOOK HOUSE,MR ARVIND GROVER,Chhattisgarh,Bilaspur,LINK ROAD,,7752227041,495001,,
14407,BKS02132,AMIT BOOK DEPOT,MR AMIT ARORA,Chhattisgarh,Bilaspur,"BUDWARI BAZAR, NEAR RLY STATION",,,495001,,
14421,BKS02146,SREE BOOK DEPOT,MR PIYUSH GUPTA,Chhattisgarh,Bilaspur,"BIHARI TALKIES, NEAR HIGH COURT",,7752220920,495001,,
14419,BKS02144,RAJESH BOOK DEPOT,MR RAJESH MISHRA,Chhattisgarh,Bilaspur,"HARDEVALAL, MANDIR MARG, GOLE BAZAR",,775232389,495001,,
14424,BKS02149,NAVEEN STUDIO,MR NAVEEN GUPTA,Chhattisgarh,Kota,NEAR KOTA BUS STAND,,9300320107,,,
14425,BKS02150,DEEPAK STATIONERY & BOOK DEPOT,MR YOGESH,Chhattisgarh,Dhamtari,"OPP. STATE BANK OF INDIA, BASTAR ROAD",,30727,493773,,
14426,BKS02151,DEV BOOK DEPOT,MR NARENDRA DEV,Chhattisgarh,Dhamtari,STATION ROAD,,7722235693,493773,,
14427,BKS02152,R.K BOOK HOUSE,MR SUSHANT,Chhattisgarh,Dhamtari,SADAR BAZAR,,7722241627,493773,,
14428,BKS02153,PIYUSH BOOK DEPOT,MR MAYUR RATHORE,Chhattisgarh,Dhamtari,"MATH MANDIR CHOWK, SADAR BAZAR",,7722230664,493773,,
14453,BKS02178,BHAGWATI BHAWANI BOOK DEPOT,,Chhattisgarh,Durg,"HATRI BAZAR, KILLA MANDIR ROAD, DURG -491001 (CHHATTISGARH )",,,,,
14454,BKS02179,BHATIA BOOK CENTRE,MR. BHATIA,Chhattisgarh,Durg,"NEAR JAWAHAR CHOWK, DURG",,,491001,,
14455,BKS02180,BHAVANI BOOK DEPOT,MR. RAVI,Chhattisgarh,Durg,"HATRI BAZAR,DURG",,,491001,,
14456,BKS02181,MEHRA ENTERPRISES,MR. R.S.MEHRA,Chhattisgarh,Durg,"OM PARISAR, SHANKER NAGAR",,7882332643,491001,,
14457,BKS02182,MEHRA BOOK HOUSE (MEHRA ENTERPRISES),MR. R.S. MEHRA,Chhattisgarh,Durg,"OM PARISAR,DURG",,9893342020,491001,,
14458,BKS02183,ABHA BOOK DEPOT,,Chhattisgarh,Kumhari,"NEAR RAILWAY STATION , KUMHARI",,,490042,,
14459,BKS02184,ANIL BOOK & STATIONARY,,Chhattisgarh,Kumhari,"STATION ROAD, KUMHARI",,9827184103,490042,,
14464,BKS02189,NANDA BOOK DEPOT,MR RAJENDRA GUPTA,Chhattisgarh,Champa,,,,,,
14465,BKS02190,RAKESH GENERAL STORE,MR RAKESH,Chhattisgarh,Champa,,,,495671,,
14468,BKS02193,AJAY STORES,MR. AJAY,Chhattisgarh,Korba,"NEAR RAILWAY CROSSING , KORBA",,7780225205,495678,,
14469,BKS02194,GYAN MANDIR,MR. UMESH KUMAR AGGARWAL,Chhattisgarh,Korba,"POWER HOUSE ROAD, KORBA",,778023328,495677,,
14470,BKS02195,KAMNA STATIONERY,MR. SURESH AGARWAL,Chhattisgarh,Korba,"MISSION ROAD, KORBA",,778022098,495677,,
14471,BKS02196,KITAB GHAR,,Chhattisgarh,Korba,"17, MAHANADI COMPLEX, NIHARIKA ROAD,",,7780224328,495677,,
14472,BKS02197,KORBA STORE,MR. SUNIL AGRAWAL,Chhattisgarh,Korba,"3, KRISHNA VIHAR SHOPING CENTRE NTPC, JAMNIPALI, KORBA",,7759231161,495450,,
14473,BKS02198,LAXMI STORES,,Chhattisgarh,Korba,"MAIN ROAD, KORBA",,778021192,495677,,
14474,BKS02199,MAHALAXMI STATIONARY & BOOK CENTRE,MR. AJIT KUMAR MANDAL,Chhattisgarh,Korba,"HOTEL PARK COMPLEX, SHOP NO. 2, JAMNIPALI, KORBA",,,495450,,
14475,BKS02200,MONIKA PUSTAKALAYA,,Chhattisgarh,Korba,"DEEN DAYAL MARKET, MAIN ROAD",,7759225205,495678,,
14476,BKS02201,OM STORES,,Chhattisgarh,Korba,"KOSABADI, KORBA",,,495677,,
14477,BKS02202,PRIYANKA BOOK AGENCY,,Chhattisgarh,Korba,"AGRASEN MARG, KORBA",,778023821,495677,,
14478,BKS02203,RADHIKA BOOK CENTRE,MR. K. L. SONI,Chhattisgarh,Korba,"9-COMMERCIAL COMPLEX, TRANSPORT NAGAR,KORBA",,775923930,495679,,
14479,BKS02204,SHANKER BOOK DEPOT,MR. AJAY AGARWAL & MR.ARBIND AGARWAL,Chhattisgarh,Korba,"MAIN ROAD, NEAR OLD BUS STAND , KORBA",,,495677,,
14480,BKS02205,SHIV PUSTAK BHAWAN,,Chhattisgarh,Korba,"M.G. ROAD, KORBA",,778022007,495677,,
14481,BKS02206,SONI BOOK DEPOT,MR. N. L. SONI,Chhattisgarh,Korba,"KOSABADI, KORBA",,778022830,495677,,
14482,BKS02207,SRI JAYANTI STATIONERS,,Chhattisgarh,Korba,"NEAR GOVT. HR. SEC. SCHOOL , MISSION CHOWK, KORBA",,,495677,,
14483,BKS02208,SURBHI UPBHOKTA SEWA- KENDRA,MR. HAMENT JAIN,Chhattisgarh,Korba,"HOTEL COMPLEX, JAMNI-PALI, N.T.P.C.",,778032270,495677,,
14484,BKS02209,VIJAY BOOK DEPOT,MR. DEVENDRA AGARWAL,Chhattisgarh,Korba,"MAIN ROAD, KORBA",,,495677,,
14485,BKS02210,KUMAR BOOK DEPOT,,Chhattisgarh,Kharsia,,,,496661,,
14491,BKS02216,KUMAR BOOK DEPOT,,Chhattisgarh,Kharsia,"KHARSIA, RAJGARH",,,496661,,
14492,BKS02217,AJAY BOOK CENTRE,MR. AJAY AGGARWAL,Chhattisgarh,Raigarh,"BEHIND POLICE STATION, DANIPARA, RAIGARH",,7762222216,496001,,
14493,BKS02218,NEW BOOK DEPOT,,Chhattisgarh,Raigarh,"SHYAM TALKIES ROAD,",,,496001,,
14494,BKS02219,SINDHU BOOK DEPOT,,Chhattisgarh,Raigarh,"SHYAM TALKIES ROAD, RAIGARH",,7762224763,496001,,
14495,BKS02220,VIJAY BOOK DEPOT,MR. VINOD AGARWAL,Chhattisgarh,Raigarh,"SHYAM TALKIES ROAD, RAIGARH",,7762225869,496001,,
14496,BKS02221,VIKAS BOOK DEPOT,MR.BRAJAL PUNJABI,Chhattisgarh,Raigarh,"NEW SHADAK, RAIGARH",,,496001,,
14486,BKS02211,AJAY BOOK CENTRE,MR AJAY AGGARWAL,Chhattisgarh,Raigarh,BEHIND POLICE STATION DANIPARA,,7762222216,,,
14487,BKS02212,NEW BOOK DEPOT,,Chhattisgarh,Raigarh,SHYAM TALKIES ROAD,,,496001,,
14488,BKS02213,SINDHU BOOK DEPOT,MR HARISH PUNJABI,Chhattisgarh,Raigarh,SHYAM TALKIES ROAD,,7762224763,496001,,
14489,BKS02214,VIJAY BOOK DEPOT,MR VINOD AGGARWAL,Chhattisgarh,Raigarh,SHYAM TALKIES ROAD,,7762225869,496001,,
14490,BKS02215,VIKAS BOOK DEPOT,MR BRAJAL PUNJABI,Chhattisgarh,Raigarh,"NEW SHADAK , RAIGARH",,,496001,,
14497,BKS02222,STUDENT BOOK DEPOT,MR. DURGESH KUMAR,Chhattisgarh,Baloda Bazar,"NEW BUS STAND, BALODA BAZAR, RAIPUR",,,493332,,
14498,BKS02223,SUNIL BOOK DEPOT,"MR. ANIL, MR. MANISH",Chhattisgarh,Baloda Bazar,"GOLE BAZAR, BALODA BAZAR",,7727222822,493332,,
14499,BKS02224,PRATAP GENERAL STORES,,Chhattisgarh,Baloda Bazar,"BALORA BAZAR, RAIPUR,",,,493332,,
14500,BKS02225,MAHAVIR PUSTAK BHANDAR,MR. PANKAJ JAIN & MR. PRAFUL JAIN,Chhattisgarh,Bhatapara,"AZAD CHOWK, BHATAPARA, RAIPUR",,,493332,,
14501,BKS02226,STUDENTS BOOK DEPOT,MR. CHINTU SHRIVASTAV,Chhattisgarh,Bhatapara,"SADAR BAZAR, BHATAPARA",,7726222118,493118,,
14502,BKS02227,GURDEV STORES,MR. PREM CHANDANANI,Chhattisgarh,Bhatapara,"SADAR BAZAR, BHATAPARA",,7726220811,493118,,
14503,BKS02228,SONI VIDYA MANDIR,,Chhattisgarh,Bhatapara,"OPP. GOVT. HOSPITAL , BHATAPARA",,7726220681,493118,,
14218,BKS01943,GEETANJALI BOOK DEPOT,MR. P.D. AGGARWAL,Chhattisgarh,Raipur,"OPP. DISHA-ON-LINE, SHANKER NAGAR,",,7712610438,492001,,
14219,BKS01944,HANSA BOOK CENTRE,MR. SATISH AGGARWAL,Chhattisgarh,Raipur,"KANKALI HOSPITAL CHOWK, RAIPUR",,7712228043,492001,,
14220,BKS01945,ISHA BOOK DEPOT,MR. AMIT SRIVASTAVA,Chhattisgarh,Raipur,"SHIV MANDIR ROAD, SARFARAZ BHAWAN, RAIPUR",,9826120814,492001,,
14221,BKS01946,ISPCK BOOK SHOP,MRS. S. CHAUDHARY,Chhattisgarh,Raipur,"OPP. RAJ BHAWAN GATE NO. 1, RAIPUR",,,492001,,
14222,BKS01947,KASIMUDDIN & SONS BOOK DEPOT,MR. MOINUDDIN,Chhattisgarh,Raipur,"GOLE BAZAR, RAIPUR",,7712229212,492001,,
14223,BKS01948,K.D.M. BOOKS & STATIONERS,MR. RAMESH AGRAWAL,Chhattisgarh,Raipur,"7, GURUKUL COMPLEX, NEAR KALI BADI SCHOOL",,7712653082,492001,,
14224,BKS01949,KONARK BOOK DEPOT,MR. GANGA PRASAD AGGARWAL,Chhattisgarh,Raipur,"OPP. HOLY CROSS GIRL`S HR. SEC. SCHOOL,",,7712429543,492001,,
14225,BKS01950,KRISHNA FANCY & BOOK STALL,MR. KRISHNA NATH,Chhattisgarh,Raipur,"MAIN ROAD, MANA CAMP, RAIPUR",,7712664308,492001,,
14226,BKS01951,KRISHNANI STATIONERY AND BOOK DEPOT,MR. RAJESH KRISHNANI,Chhattisgarh,Raipur,"NEAR HOLY CROSS SCHOOL , RAIPUR",,7715050574,492001,,
14227,BKS01952,MAHESHWARI STATIONERY & BOOK DEPOT,MR. GOVIND MAHESHWARI,Chhattisgarh,Raipur,"OPP. BHARAT MATA SCHOOL, RAIPUR",,7712670356,492001,,
14228,BKS01953,MAA KARNI DRESSES,MR ASHISH,Chhattisgarh,Raipur,OPP. BHARAT MATA HR.SEC. SCHOOL TATIBANDH,,8871761462,492001,,
14229,BKS01954,MILLENNIUM BOOK POINT,MR. SHEKHAR,Chhattisgarh,Raipur,"C/O CITY BOOKING AGENCY , 6-MODERN COMPLEX, NEAR FOOD ZONE, BEHIND SHIVALAYA",,,492001,,
14230,BKS01955,NEW DIKSHIT BOOK DEPOT,,Chhattisgarh,Raipur,"NEAR MAHAVIR GOUSHALA , K.K.ROAD, MOUDHAPARA , RAIPUR",,,492001,,
14231,BKS01956,RASTRIYA VIDYALAYA BOOK DEPOT,,Chhattisgarh,Raipur,"OPP. MANTRALAYA, RAIPUR,",,,492001,,
14232,BKS01957,SAHU STATIONARY & BOOK DEPOT,MR. RAJENDRA SAHU,Chhattisgarh,Raipur,"PANDRI, RAIPUR",,,492001,,
14233,BKS01958,SAI ENTERPRISES,,Chhattisgarh,Raipur,"TAGORE NAGAR, RAIPUR",,,492001,,
14234,BKS01959,SATYAM BOOK DEPOT,MR. SATYENDRA DAUDIYA,Chhattisgarh,Raipur,"NEAR KRISHNA ADLAB , SAMTA COLONY, RAIPUR",,9826465888,492001,,
14235,BKS01960,SHIVAM PUBLICATION,MR. AJAY DANI,Chhattisgarh,Raipur,"MALVIYA ROAD, BEHIND POLICE STATION, GOLE BAZAR",,7712233862,492001,,
14236,BKS01961,SHREE BOOK DEPOT,MR. P.K. GUPTA,Chhattisgarh,Raipur,"OPP. AMBA DEVI MANDIR, SATTI BAZAR, RAIPUR",,77125037342,492001,,
14237,BKS01962,SHAH BOOK DEPOT,MR. ABBAS SHAH,Chhattisgarh,Raipur,"SATTI BAZAR, RAIPUR",,,492001,,
14238,BKS01963,SHRI AMBE TRADERS,MR. DHUIRENDRA GUPTA,Chhattisgarh,Raipur,"BESIDE GOPI HOUSE, RAIPUR",,9827144411,492001,,
14239,BKS01964,VISHAL BOOK DEPOT,MR. DEEPAK BALESHWAR,Chhattisgarh,Raipur,"SAI BHAWAN, SATTI BAZAR,",,,492001,,
14505,BKS02230,NEW DIXIT BOOK DEPOT,MR. RAKESH DIXIT,Chhattisgarh,Raipur,"DIXIT BHAWAN, NEAR DURGA COLLEGE , K. K. ROAD, MAUDHAPARA",,7712528593,492009,,
14506,BKS02231,SAHU STATIONERY & BOOK DEPOT,MR. RAJENDRA SAHU,Chhattisgarh,Raipur,"JIWAN BIMA MARG, PANDRI TARAI, RAIPUR",,7715057514,492004,,
14507,BKS02232,AGGARWAL TRADERS & PUBLISHERS,MR. SANTOSH AGARWAL,Chhattisgarh,Raipur,"SATTI BAZAR, RAIPUR",,771234677,492001,,
14508,BKS02233,AJANTHA BOOK DEPOT,,Chhattisgarh,Raipur,"SADAR BAZAR, RAIPUR",,7712225800,492001,,
14509,BKS02234,AJAY BOOK DEPOT,MR. AJAY SHUKLA,Chhattisgarh,Raipur,"SATTI BAZAR, RAIPUR",,7712533065,492001,,
14510,BKS02235,AJAY PRAKASHAN,MR. AJAY,Chhattisgarh,Raipur,"DANIPARA, PURANI BASTI , NEAR SARASWATI CHOWK, RAIPUR",,7712272470,492001,,
14511,BKS02236,AKASH BOOK DEPOT,,Chhattisgarh,Raipur,"SADAR BAZAR, RAIPUR",,7712233006,492001,,
14512,BKS02237,ANAND STATIONERY & PRINTERS,MR. ANAND AGARWAL,Chhattisgarh,Raipur,"R.I.F BUILDING FAFADIH, RAIPUR",,7712522018,492001,,
14513,BKS02238,B. D. M. STATIONERY,MR. S. SHARMA,Chhattisgarh,Raipur,"KOTA, RAIPUR",,,492001,,
14514,BKS02239,BANI BOOK DEPOT,MR. BABUL SHAH,Chhattisgarh,Raipur,"MANA CAMP, RAIPUR",,7712418363,492001,,
14515,BKS02240,CENTRAL BOOK HOUSE,MR. SANDEEP CHAWLA,Chhattisgarh,Raipur,"SADAR BAZAR, RAIPUR",,7712234150,492001,,
14516,BKS02241,CHILDREN BOOK HOUSE,,Chhattisgarh,Raipur,"SADAR BAZAR, RAIPUR",,,492001,,
14517,BKS02242,CHHATTISHGARH PATHIYA PUSTAK NIGAM,MR. BHIM SEN AGARWAL,Chhattisgarh,Raipur,"B-2/13, F-TYPE QTRS, OPP. J.D. DAGA SCHOOL",,,492001,,
14518,BKS02243,CITY BOOKING AGENCY,MR. SHABBIR,Chhattisgarh,Raipur,"6-MODERN COMPLEX, NEAR FOOD ZONE, BEHIND SHIVALAYA,",,7712546215,492001,,
24223,BKS03571,MA KARNI DRESSES,MR.ASHISH RUIA,Chhattisgarh,Raipur,"OPP.BHARAT MATA SCHOOL,TATIBANDH,RAIPUR",,7000250922,492001,,
24356,BKS03704,SHRI RAM STORES,MR.ANN DEV VERMA,Chhattisgarh,Raipur,"SATTI BAZAR,RAIPUR",,9827164290,492001,,
14240,BKS01965,SAGAR BOOK DEPOT,MR. SUSHIL BOTHRA,Chhattisgarh,Rajim,"SADAR BAZAR, NAWAPARA, RAJIM",,,493881,,
14241,BKS01966,AJAY PUSTAK MAHAL,MR. RAJIV TIWARI,Chhattisgarh,Rajnandgaon,"JUNI HATRI, RAJNANDGAON",,7744401835,941441,,
14242,BKS01967,PANDEY BOOK DEPOT,MR. AJAY PANDEY,Chhattisgarh,Rajnandgaon,"GOLE BAZAR, RAJNANDGAON",,7744225599,941441,,
14243,BKS01968,POPULAR BOOKS & STATIONERY,MR. SUSHEEL JAIN,Chhattisgarh,Rajnandgaon,"NEAR JAI STAMBH ROAD, RAJNANDGAON",,7744225175,491441,,
14244,BKS01969,SANJAY BOOK DEPOT,MR. SANJAY KULWAR,Chhattisgarh,Rajnandgaon,"FRUIT MARKET, RAJNANDGAON",,7744224354,491441,,
14245,BKS01970,ASHA BOOK DEPOT,MR ASHOK AGGARWAL,Chhattisgarh,Ambikapur,"GURDI BAZAR, AMBIKA BAZAR",,777422756,497001,,
14246,BKS01971,BOOK PALACE,MR A.A. KHAN,Chhattisgarh,Ambikapur,MAHAMAYA ROAD,,,,,
14247,BKS01972,KITAB GHAR,MR SHAHSI KANT SINGH,Chhattisgarh,Ambikapur,"SHOP NO-11, STADIUM MARKET",,7774222593,497001,,
14248,BKS01973,M.P. DEPARTMENTAL STORE,MR RAKESH GUPTA,Chhattisgarh,Ambikapur,"12, STATION MARKET",,777423864,497001,,
14249,BKS01974,RANA BROTHERS,MR PUSHPENDRA RANA,Chhattisgarh,Ambikapur,"SADAR ROAD,",,,497001,,
14251,BKS01976,NIDHI SHREE PUSTAK BHANDAR & PHOTOCOPIER,,Chhattisgarh,Surajpur,"MAIN ROAD, BISHRAMPUR, DIST. SURAJPUR",,,,,
18294,BKS03015,KIRAN BOOK STORE,,Dadra and Nagar Haveli,Silvassa (incl. Amli),"ZANDA CHOWK , SILVASSA",,,,,
24182,BKS03530,GOEL BOOK DEPOT,VIKAS KUMAR GOEL,Delhi,Chilla Saroda Bangar,"138,PATPAR GANJ VILLAGE ROAD",,9711823492,110091,,
24180,BKS03528,MAHALAXMI BOOK DEPOT,MR.SUNIL/MR.SUSHIL,Delhi,Chilla Saroda Khadar,B 19 ACHARYA NIKETA MAYUR VIHAR 1,,7042089958,110091,,
24181,BKS03529,KAMLESH BOOK,MR.SHARMA,Delhi,Chilla Saroda Khadar,"SHOP NUMBER 7/8 SHIV MANDIR MARKET ,MAIN ROAD PATPAR GANJ",,9654777600,110091,,
24196,BKS03544,Jyoti Book Depot,0,Delhi,Kondli,"Shop No:C-1/161, Opposite Bharti Public School, Main Road, Pragati Marg, Pocket C 1, New Kondli, K",,0,0,,
24331,BKS03679,Uttarakhand Book Depot,0,Delhi,Kondli,D- 1/308 New Kondly Delhi 110096,,0,0,,
24187,BKS03535,Sachdeva Book Depot,,Delhi,Shakar Pur Baramad,"Gandhi Nagar Main Rd, near police station, Gandhi Nagar, Seelampur, Shahdara, Delhi, 110031",,,,,
24183,BKS03531,A.V BOOK SELLER,MR.VIJAY SINGH,Delhi,Shakar Pur Baramad,"B-1A GALI NUMBER 2 , CHANDER VIHAR ,I.P EXTN,DELHI 110092",,9013184083,110092,,
24348,BKS03696,R&R Book Depot,,Delhi,Delhi Cantonment,"SHOP NOR-20, DDA MARKET BER SARAI, OPP, Old JNU Campus, New Delhi, Delhi 110016",,,,,
24209,BKS03557,PRAKASH BOOK STORE,Mr. Raman,Delhi,Burari,behind deep market Ashok vihar,,0,,,
24210,BKS03558,Prakash Book Store,Mr.Prakash,Delhi,Burari,Shalimar Bagh,,0,,,
24282,BKS03630,Balaji Stationery,0,Delhi,Burari,A-46 Main Road Nathu pura,,0,,,
24281,BKS03629,Gupta Stationary House,0,Delhi,Jharoda Majra Burari,Main Road Burari,,0,,,
24297,BKS03645,New Stationery House,,Delhi,Mukand Pur,"Shora Kothi,Clock Tower, GT Rd, Kharia Mohalla, Sabzi Mandi Old, New Delhi, Delhi 110007",,,,,
24289,BKS03637,Agarwal Books,0,Delhi,Mukand Pur,rohini Sec -7,,0,0,,
24290,BKS03638,Guru Kripa Stationary,0,Delhi,Mukand Pur,Behind Sachdeva School Rohini Market sec -13,,0,0,,
24291,BKS03639,Gupta Book Dtp,0,Delhi,Mukand Pur,Avanthika Chowk Rohini,,0,0,,
24292,BKS03640,Gupta Book Dtp,0,Delhi,Mukand Pur,Avanthika Chowk Rohini,,0,,,
24264,BKS03612,Agarwal Books,0,Delhi,Mukand Pur,kamla nagar,,0,,,
24238,BKS03586,Laxmi Books & Stationers,0,Delhi,Mukand Pur,sec-24 Rohini Behind Delhi Public School,,0,,,
23015,BKS03373,Guglani Brother's,0,Delhi,Mukand Pur,GTB Nagar Camp,,0,0,,
24287,BKS03635,Shiv shakti book Store,0,Delhi,Ali Pur,men road Alipur,,0,0,,
24288,BKS03636,Amba General Store,0,Delhi,Ali Pur,shop no -631.SSN College allpur,,0,0,,
24185,BKS03533,P K Books,0,Delhi,Bakhtawar Pur,Main çhowk Bakhtawar pur,,0,0,,
24207,BKS03555,MONU Book DEPOT,0,Delhi,Bankner,Lam PUR Rood Bankner,,0,,,
24206,BKS03554,UMESH BOOKS STATIONARY,0,Delhi,Bawana,B P PETROL PUMP K OPP.,,0,,,
24245,BKS03593,Shanti Book Depot,0,Delhi,Bawana,main chowk Bawana,,0,,,
24280,BKS03628,Jevan Book Depot,0,Delhi,Bawana,neyr S B I Bank khandhawala,,0,,,
24252,BKS03600,AKASH BOOK DEPOT,0,Delhi,Begum Pur,MAN MARKET BEGAM PUR,,0,,,
24254,BKS03602,SATIJA BOOK DEPOT,0,Delhi,Begum Pur,SHOP NO-4-.21St Century Plaza Rohini sc 8,,0,,,
24244,BKS03592,Banky Bihari Book Store,0,Delhi,Begum Pur,bhudh Bajar Rajeev Nagar,,0,,,
24194,BKS03542,Jan Stationary and Gift Store,0,Delhi,Begum Pur,Jan Stationary and Gift Store A-14 Budh Vihar,,0,0,,
24208,BKS03556,Ravi Book,0,Delhi,Begum Pur,MAIN ROOD BUDH VIHAR,,0,,,
24186,BKS03534,Amit Books,0,Delhi,Begum Pur,farnichar Market Rani bag,,0,0,,
24246,BKS03594,Jevan Book Depot,0,Delhi,Kanjhawala,main Gavra modh SBI bank kanjhawala,,0,,,
24253,BKS03601,VICHITRA STATIONARY,0,Delhi,Kirari Suleman Nagar,SHOP NO-1&2-NITHARI,,0,,,
24255,BKS03603,KHURANA BROS BOOK SELLER,0,Delhi,Pooth Kalan,d-8.jeevan Market Mangolpuri,,0,,,
24336,BKS03684,Rohini Book Santer,0,Delhi,Pooth Kalan,B-379.sec-1 Avantika,,0,0,,
24337,BKS03685,MALIK Book Depot,0,Delhi,Pooth Khurd,Plot no-170 -Pocket E-19 sector-3 Rohini,,0,0,,
24338,BKS03686,CHAND Book Depot,0,Delhi,Pooth Khurd,B-780.Avantika sector-1 Rohini,,0,0,,
24195,BKS03543,Raj Book Depot,0,Delhi,Pooth Khurd,G-15 Best Mega Mall Rohini sc 24,,0,0,,
24283,BKS03631,Rana Book Depot,0,Delhi,Qutab Garh,Main Bas stand,,0,,,
24193,BKS03541,Agarwal Book,0,Delhi,Sahibabad Daulat Pur,Rohini sc 18,,0,0,,
24296,BKS03644,Swami Book Depot,,Delhi,Sultan Pur Majra,"13, Ring Rd, Naraina Village, Naraina, New Delhi, Delhi 110028",,,,,
24361,BKS03709,Shri shayam Stationery,0,Delhi,Sultan Pur Majra,D-25 Sanjey market Mangolpuri -83,,0,0,,
24354,BKS03702,Jawahar Book Centre,,Delhi,Neb Sarai,"Shop number 14-15(DDA Market), 62/1, opposite Old JNU Campus Road, near RK Puram Metro Station, Ber Sarai, New Delhi, Delhi 110016",,,,,
24319,BKS03667,ruchika book depot,0,Delhi,Hastsal,d block Hari nagar,,0,0,,
24263,BKS03611,Raj book agency,0,Delhi,Hastsal,sec 4 dwarka,,0,,,
24227,BKS03575,Swastik Books and Stationers,0,Delhi,Hastsal,Janakpuri A5 block,,0,,,
24228,BKS03576,Radhey Book Depot,0,Delhi,Hastsal,Tilak Nagar old market,,0,,,
18306,BKS03026,global art,0,Delhi,Hastsal,Uttam Nagar,,,0,,
24229,BKS03577,Lamba Book Depot,0,Delhi,Mundka,Old Market Tilak Nagar,,0,,,
24320,BKS03668,Angel Book Depot vikaspuri,0,Delhi,Mundka,d block vikaspuri,,0,,,
24362,BKS03710,chawla book depot,0,Delhi,Mundka,nangal raya delhi,,0,0,,
24358,BKS03706,KHARBANDA book store,0,Delhi,Nangloi Jat,D-34.Panjabi basti Nangloi -41,,0,0,,
24359,BKS03707,Jain Book Depot,0,Delhi,Nangloi Jat,y-24.Bhagat Sing mkt. Nangloi -41,,0,0,,
24360,BKS03708,Dep Book Depot,0,Delhi,Nangloi Jat,Dukan no -5. Near Post office Nangloi -41,,0,0,,
